Peptide,Protein,Y
9606.ENSP00000370010,9606.ENSP00000315299,0
9606.ENSP00000370010,9606.ENSP00000264498,0
9606.ENSP00000370010,9606.ENSP00000420270,0
9606.ENSP00000370010,9606.ENSP00000379975,1
9606.ENSP00000370010,9606.ENSP00000359345,0
9606.ENSP00000370010,9606.ENSP00000306015,0
9606.ENSP00000370010,9606.ENSP00000295550,0
9606.ENSP00000370010,9606.ENSP00000231790,1
9606.ENSP00000370010,9606.ENSP00000499044,0
9606.ENSP00000370010,9606.ENSP00000467123,0
9606.ENSP00000370010,9606.ENSP00000386041,0
9606.ENSP00000370010,9606.ENSP00000369689,0
9606.ENSP00000370010,9606.ENSP00000397552,0
9606.ENSP00000370010,9606.ENSP00000494750,1
9606.ENSP00000370010,9606.ENSP00000357440,0
9606.ENSP00000370010,9606.ENSP00000370473,0
9606.ENSP00000370010,9606.ENSP00000351379,1
9606.ENSP00000370010,9606.ENSP00000365851,0
9606.ENSP00000370010,9606.ENSP00000257787,0
9606.ENSP00000370010,9606.ENSP00000267843,0
9606.ENSP00000370010,9606.ENSP00000368759,0
9606.ENSP00000370010,9606.ENSP00000284856,1
9606.ENSP00000370010,9606.ENSP00000375978,1
9606.ENSP00000370010,9606.ENSP00000373539,1
9606.ENSP00000370010,9606.ENSP00000404860,0
9606.ENSP00000370010,9606.ENSP00000291295,0
9606.ENSP00000370010,9606.ENSP00000497910,0
9606.ENSP00000370010,9606.ENSP00000495360,0
9606.ENSP00000370010,9606.ENSP00000355645,1
9606.ENSP00000370010,9606.ENSP00000377941,0
9606.ENSP00000370010,9606.ENSP00000319814,0
9606.ENSP00000370010,9606.ENSP00000368678,0
9606.ENSP00000370010,9606.ENSP00000334122,1
9606.ENSP00000370010,9606.ENSP00000297338,0
9606.ENSP00000370010,9606.ENSP00000225655,1
9606.ENSP00000370010,9606.ENSP00000339063,0
9606.ENSP00000370010,9606.ENSP00000496832,0
9606.ENSP00000370010,9606.ENSP00000337598,1
9606.ENSP00000370010,9606.ENSP00000322170,1
9606.ENSP00000370010,9606.ENSP00000458162,1
9606.ENSP00000370010,9606.ENSP00000298229,0
9606.ENSP00000370010,9606.ENSP00000419081,0
9606.ENSP00000370010,9606.ENSP00000349168,0
9606.ENSP00000370010,9606.ENSP00000160382,0
9606.ENSP00000370010,9606.ENSP00000301215,0
9606.ENSP00000370010,9606.ENSP00000270792,0
9606.ENSP00000370010,9606.ENSP00000278407,1
9606.ENSP00000370010,9606.ENSP00000432660,0
9606.ENSP00000370010,9606.ENSP00000386289,1
9606.ENSP00000382856,9606.ENSP00000341940,0
9606.ENSP00000425996,9606.ENSP00000365851,0
9606.ENSP00000435380,9606.ENSP00000295694,0
9606.ENSP00000435380,9606.ENSP00000489859,0
9606.ENSP00000435380,9606.ENSP00000262291,0
9606.ENSP00000435380,9606.ENSP00000349595,1
9606.ENSP00000435380,9606.ENSP00000397925,0
9606.ENSP00000435380,9606.ENSP00000489597,0
9606.ENSP00000435380,9606.ENSP00000484618,0
9606.ENSP00000435380,9606.ENSP00000350132,1
9606.ENSP00000435380,9606.ENSP00000353072,0
9606.ENSP00000435380,9606.ENSP00000440045,1
9606.ENSP00000435380,9606.ENSP00000421326,0
9606.ENSP00000439228,9606.ENSP00000362329,0
9606.ENSP00000439228,9606.ENSP00000313877,0
9606.ENSP00000439228,9606.ENSP00000284551,0
9606.ENSP00000439228,9606.ENSP00000335153,0
9606.ENSP00000439228,9606.ENSP00000339063,0
9606.ENSP00000439228,9606.ENSP00000355388,0
9606.ENSP00000439228,9606.ENSP00000271308,0
9606.ENSP00000439228,9606.ENSP00000339659,0
9606.ENSP00000439228,9606.ENSP00000262746,0
9606.ENSP00000439666,9606.ENSP00000367872,1
9606.ENSP00000439666,9606.ENSP00000339063,0
9606.ENSP00000439666,9606.ENSP00000312999,1
9606.ENSP00000439666,9606.ENSP00000297591,0
9606.ENSP00000439666,9606.ENSP00000468897,1
9606.ENSP00000439666,9606.ENSP00000334448,1
9606.ENSP00000439666,9606.ENSP00000468991,1
9606.ENSP00000449026,9606.ENSP00000431822,1
9606.ENSP00000449026,9606.ENSP00000280557,0
9606.ENSP00000449026,9606.ENSP00000264995,0
9606.ENSP00000449026,9606.ENSP00000392318,0
9606.ENSP00000449026,9606.ENSP00000419449,0
9606.ENSP00000449026,9606.ENSP00000272418,0
9606.ENSP00000449026,9606.ENSP00000378163,0
9606.ENSP00000449026,9606.ENSP00000262584,1
9606.ENSP00000449026,9606.ENSP00000309334,0
9606.ENSP00000449026,9606.ENSP00000369757,0
9606.ENSP00000449026,9606.ENSP00000360034,0
9606.ENSP00000449026,9606.ENSP00000216554,0
9606.ENSP00000449026,9606.ENSP00000418082,0
9606.ENSP00000449026,9606.ENSP00000375632,0
9606.ENSP00000449026,9606.ENSP00000315017,0
9606.ENSP00000449026,9606.ENSP00000224073,0
9606.ENSP00000449026,9606.ENSP00000295822,0
9606.ENSP00000449026,9606.ENSP00000486252,0
9606.ENSP00000449026,9606.ENSP00000292574,0
9606.ENSP00000449026,9606.ENSP00000463379,0
9606.ENSP00000449026,9606.ENSP00000339063,0
9606.ENSP00000449026,9606.ENSP00000364320,0
9606.ENSP00000449026,9606.ENSP00000413436,0
9606.ENSP00000449026,9606.ENSP00000368253,1
9606.ENSP00000449026,9606.ENSP00000422037,0
9606.ENSP00000449026,9606.ENSP00000469613,0
9606.ENSP00000449026,9606.ENSP00000302886,0
9606.ENSP00000449026,9606.ENSP00000365042,0
9606.ENSP00000449026,9606.ENSP00000232905,0
9606.ENSP00000449026,9606.ENSP00000300648,0
9606.ENSP00000449026,9606.ENSP00000370950,0
9606.ENSP00000449026,9606.ENSP00000369965,1
9606.ENSP00000449026,9606.ENSP00000449328,0
9606.ENSP00000449026,9606.ENSP00000495672,0
9606.ENSP00000449026,9606.ENSP00000289371,0
9606.ENSP00000449026,9606.ENSP00000364398,0
9606.ENSP00000449026,9606.ENSP00000389351,0
9606.ENSP00000449026,9606.ENSP00000216330,0
9606.ENSP00000449026,9606.ENSP00000389103,0
9606.ENSP00000449026,9606.ENSP00000358140,0
9606.ENSP00000449026,9606.ENSP00000371233,0
9606.ENSP00000449026,9606.ENSP00000359693,0
9606.ENSP00000449026,9606.ENSP00000435096,0
9606.ENSP00000449026,9606.ENSP00000009530,0
9606.ENSP00000449026,9606.ENSP00000309830,1
9606.ENSP00000449026,9606.ENSP00000326981,0
9606.ENSP00000449026,9606.ENSP00000464342,1
9606.ENSP00000449026,9606.ENSP00000274242,0
9606.ENSP00000449026,9606.ENSP00000363308,0
9606.ENSP00000449026,9606.ENSP00000379003,1
9606.ENSP00000449026,9606.ENSP00000278572,1
9606.ENSP00000449026,9606.ENSP00000471455,0
9606.ENSP00000449026,9606.ENSP00000356520,1
9606.ENSP00000449026,9606.ENSP00000331019,0
9606.ENSP00000449026,9606.ENSP00000368716,0
9606.ENSP00000449026,9606.ENSP00000418221,0
9606.ENSP00000449026,9606.ENSP00000362688,0
9606.ENSP00000449026,9606.ENSP00000472469,1
9606.ENSP00000449026,9606.ENSP00000339795,0
9606.ENSP00000449026,9606.ENSP00000230050,0
9606.ENSP00000449026,9606.ENSP00000429374,0
9606.ENSP00000449026,9606.ENSP00000362208,0
9606.ENSP00000449026,9606.ENSP00000270625,0
9606.ENSP00000449026,9606.ENSP00000349594,0
9606.ENSP00000449026,9606.ENSP00000370125,0
9606.ENSP00000449026,9606.ENSP00000332604,0
9606.ENSP00000449026,9606.ENSP00000356811,0
9606.ENSP00000449026,9606.ENSP00000466010,0
9606.ENSP00000449026,9606.ENSP00000296543,0
9606.ENSP00000449026,9606.ENSP00000377640,1
9606.ENSP00000449026,9606.ENSP00000495273,0
9606.ENSP00000449026,9606.ENSP00000329715,0
9606.ENSP00000449026,9606.ENSP00000346088,0
9606.ENSP00000449026,9606.ENSP00000225430,1
9606.ENSP00000449026,9606.ENSP00000429931,1
9606.ENSP00000449026,9606.ENSP00000370373,0
9606.ENSP00000449026,9606.ENSP00000307726,0
9606.ENSP00000449026,9606.ENSP00000417763,0
9606.ENSP00000449026,9606.ENSP00000348849,1
9606.ENSP00000449026,9606.ENSP00000375730,0
9606.ENSP00000449026,9606.ENSP00000341885,0
9606.ENSP00000449026,9606.ENSP00000481646,0
9606.ENSP00000449026,9606.ENSP00000384952,0
9606.ENSP00000449026,9606.ENSP00000481697,0
9606.ENSP00000449026,9606.ENSP00000349168,0
9606.ENSP00000449026,9606.ENSP00000400646,0
9606.ENSP00000449026,9606.ENSP00000300651,0
9606.ENSP00000449026,9606.ENSP00000463842,0
9606.ENSP00000449026,9606.ENSP00000268661,0
9606.ENSP00000449026,9606.ENSP00000354739,0
9606.ENSP00000449026,9606.ENSP00000364543,0
9606.ENSP00000449026,9606.ENSP00000470972,0
9606.ENSP00000449026,9606.ENSP00000426909,1
9606.ENSP00000449026,9606.ENSP00000494697,0
9606.ENSP00000449026,9606.ENSP00000263629,0
9606.ENSP00000449026,9606.ENSP00000264951,0
9606.ENSP00000449026,9606.ENSP00000298283,0
9606.ENSP00000449026,9606.ENSP00000498019,1
9606.ENSP00000449026,9606.ENSP00000383421,0
9606.ENSP00000449026,9606.ENSP00000420311,0
9606.ENSP00000449026,9606.ENSP00000428085,1
9606.ENSP00000449026,9606.ENSP00000346037,0
9606.ENSP00000449026,9606.ENSP00000370258,0
9606.ENSP00000449026,9606.ENSP00000254730,0
9606.ENSP00000449026,9606.ENSP00000389356,0
9606.ENSP00000449026,9606.ENSP00000425915,0
9606.ENSP00000449026,9606.ENSP00000430706,0
9606.ENSP00000449026,9606.ENSP00000393241,0
9606.ENSP00000449026,9606.ENSP00000463784,0
9606.ENSP00000449026,9606.ENSP00000359571,0
9606.ENSP00000449026,9606.ENSP00000383003,0
9606.ENSP00000449026,9606.ENSP00000379888,0
9606.ENSP00000449026,9606.ENSP00000053468,0
9606.ENSP00000449026,9606.ENSP00000431240,0
9606.ENSP00000449026,9606.ENSP00000472985,0
9606.ENSP00000449026,9606.ENSP00000435777,0
9606.ENSP00000449026,9606.ENSP00000361076,1
9606.ENSP00000449026,9606.ENSP00000338788,0
9606.ENSP00000449026,9606.ENSP00000296674,1
9606.ENSP00000449026,9606.ENSP00000385958,0
9606.ENSP00000449026,9606.ENSP00000346001,0
9606.ENSP00000449026,9606.ENSP00000355228,0
9606.ENSP00000449026,9606.ENSP00000272317,0
9606.ENSP00000449026,9606.ENSP00000428223,0
9606.ENSP00000449026,9606.ENSP00000311430,0
9606.ENSP00000449026,9606.ENSP00000240922,0
9606.ENSP00000449026,9606.ENSP00000256383,0
9606.ENSP00000449026,9606.ENSP00000414321,0
9606.ENSP00000449026,9606.ENSP00000359018,0
9606.ENSP00000449026,9606.ENSP00000346050,0
9606.ENSP00000449026,9606.ENSP00000388107,0
9606.ENSP00000449026,9606.ENSP00000258955,0
9606.ENSP00000449026,9606.ENSP00000404375,1
9606.ENSP00000449026,9606.ENSP00000377262,0
9606.ENSP00000449026,9606.ENSP00000438788,0
9606.ENSP00000449026,9606.ENSP00000483825,0
9606.ENSP00000449026,9606.ENSP00000253108,0
9606.ENSP00000449026,9606.ENSP00000354525,0
9606.ENSP00000449026,9606.ENSP00000225729,0
9606.ENSP00000449026,9606.ENSP00000346027,0
9606.ENSP00000449026,9606.ENSP00000497948,0
9606.ENSP00000449026,9606.ENSP00000250784,0
9606.ENSP00000449026,9606.ENSP00000245539,0
9606.ENSP00000449026,9606.ENSP00000274311,0
9606.ENSP00000449026,9606.ENSP00000367806,0
9606.ENSP00000449026,9606.ENSP00000351159,0
9606.ENSP00000449026,9606.ENSP00000346080,0
9606.ENSP00000449026,9606.ENSP00000386717,1
9606.ENSP00000449026,9606.ENSP00000323063,0
9606.ENSP00000449026,9606.ENSP00000496250,1
9606.ENSP00000449026,9606.ENSP00000368856,0
9606.ENSP00000449026,9606.ENSP00000336702,0
9606.ENSP00000449026,9606.ENSP00000366798,0
9606.ENSP00000449026,9606.ENSP00000253039,0
9606.ENSP00000449026,9606.ENSP00000346015,0
9606.ENSP00000449026,9606.ENSP00000411471,0
9606.ENSP00000449026,9606.ENSP00000431040,0
9606.ENSP00000449026,9606.ENSP00000292586,0
9606.ENSP00000449026,9606.ENSP00000222247,1
9606.ENSP00000449026,9606.ENSP00000363018,1
9606.ENSP00000449026,9606.ENSP00000313603,1
9606.ENSP00000449026,9606.ENSP00000492441,0
9606.ENSP00000449026,9606.ENSP00000416429,1
9606.ENSP00000449026,9606.ENSP00000401237,0
9606.ENSP00000449026,9606.ENSP00000229769,0
9606.ENSP00000449026,9606.ENSP00000420714,0
9606.ENSP00000449026,9606.ENSP00000359345,0
9606.ENSP00000449026,9606.ENSP00000307940,0
9606.ENSP00000449026,9606.ENSP00000354722,0
9606.ENSP00000449026,9606.ENSP00000345957,1
9606.ENSP00000449026,9606.ENSP00000355315,1
9606.ENSP00000449026,9606.ENSP00000326128,1
9606.ENSP00000449026,9606.ENSP00000368927,0
9606.ENSP00000449026,9606.ENSP00000373404,0
9606.ENSP00000449026,9606.ENSP00000225388,1
9606.ENSP00000449026,9606.ENSP00000379339,1
9606.ENSP00000449026,9606.ENSP00000395590,0
9606.ENSP00000449026,9606.ENSP00000307889,0
9606.ENSP00000449026,9606.ENSP00000410746,0
9606.ENSP00000449026,9606.ENSP00000259469,0
9606.ENSP00000449026,9606.ENSP00000294189,0
9606.ENSP00000449026,9606.ENSP00000379506,0
9606.ENSP00000449026,9606.ENSP00000447001,1
9606.ENSP00000449026,9606.ENSP00000317376,0
9606.ENSP00000449026,9606.ENSP00000451866,0
9606.ENSP00000449026,9606.ENSP00000364119,0
9606.ENSP00000449026,9606.ENSP00000403172,1
9606.ENSP00000449026,9606.ENSP00000354125,0
9606.ENSP00000449026,9606.ENSP00000306548,0
9606.ENSP00000449026,9606.ENSP00000286794,0
9606.ENSP00000449026,9606.ENSP00000499044,0
9606.ENSP00000449026,9606.ENSP00000362744,0
9606.ENSP00000449026,9606.ENSP00000464813,0
9606.ENSP00000455716,9606.ENSP00000220853,0
9606.ENSP00000455716,9606.ENSP00000265713,0
9606.ENSP00000455716,9606.ENSP00000228506,1
9606.ENSP00000455716,9606.ENSP00000359380,0
9606.ENSP00000455716,9606.ENSP00000243326,0
9606.ENSP00000455716,9606.ENSP00000264995,0
9606.ENSP00000455716,9606.ENSP00000346012,0
9606.ENSP00000455716,9606.ENSP00000358283,0
9606.ENSP00000455716,9606.ENSP00000307567,0
9606.ENSP00000455716,9606.ENSP00000378163,0
9606.ENSP00000455716,9606.ENSP00000262584,0
9606.ENSP00000455716,9606.ENSP00000309334,0
9606.ENSP00000455716,9606.ENSP00000233615,0
9606.ENSP00000455716,9606.ENSP00000299767,0
9606.ENSP00000455716,9606.ENSP00000478982,0
9606.ENSP00000455716,9606.ENSP00000255631,0
9606.ENSP00000455716,9606.ENSP00000418082,0
9606.ENSP00000455716,9606.ENSP00000338844,0
9606.ENSP00000455716,9606.ENSP00000353734,0
9606.ENSP00000455716,9606.ENSP00000261890,0
9606.ENSP00000455716,9606.ENSP00000250498,1
9606.ENSP00000455716,9606.ENSP00000417464,0
9606.ENSP00000455716,9606.ENSP00000494686,0
9606.ENSP00000455716,9606.ENSP00000321703,0
9606.ENSP00000455716,9606.ENSP00000386660,0
9606.ENSP00000455716,9606.ENSP00000420009,0
9606.ENSP00000455716,9606.ENSP00000463379,0
9606.ENSP00000455716,9606.ENSP00000330945,0
9606.ENSP00000455716,9606.ENSP00000364320,0
9606.ENSP00000455716,9606.ENSP00000350676,0
9606.ENSP00000455716,9606.ENSP00000413436,0
9606.ENSP00000455716,9606.ENSP00000422037,0
9606.ENSP00000455716,9606.ENSP00000244763,1
9606.ENSP00000455716,9606.ENSP00000469613,0
9606.ENSP00000455716,9606.ENSP00000420641,1
9606.ENSP00000455716,9606.ENSP00000439479,0
9606.ENSP00000455716,9606.ENSP00000370950,0
9606.ENSP00000455716,9606.ENSP00000369627,0
9606.ENSP00000455716,9606.ENSP00000266732,0
9606.ENSP00000455716,9606.ENSP00000242848,0
9606.ENSP00000455716,9606.ENSP00000449328,0
9606.ENSP00000455716,9606.ENSP00000354649,1
9606.ENSP00000455716,9606.ENSP00000355890,0
9606.ENSP00000455716,9606.ENSP00000423881,0
9606.ENSP00000455716,9606.ENSP00000287598,0
9606.ENSP00000455716,9606.ENSP00000495672,0
9606.ENSP00000455716,9606.ENSP00000381844,0
9606.ENSP00000455716,9606.ENSP00000306902,0
9606.ENSP00000455716,9606.ENSP00000477572,0
9606.ENSP00000455716,9606.ENSP00000428756,0
9606.ENSP00000455716,9606.ENSP00000389103,0
9606.ENSP00000455716,9606.ENSP00000443216,1
9606.ENSP00000455716,9606.ENSP00000225726,0
9606.ENSP00000455716,9606.ENSP00000309830,0
9606.ENSP00000455716,9606.ENSP00000242776,0
9606.ENSP00000455716,9606.ENSP00000464342,0
9606.ENSP00000455716,9606.ENSP00000262554,0
9606.ENSP00000455716,9606.ENSP00000274242,0
9606.ENSP00000455716,9606.ENSP00000388337,1
9606.ENSP00000455716,9606.ENSP00000428564,0
9606.ENSP00000455716,9606.ENSP00000279392,0
9606.ENSP00000455716,9606.ENSP00000388823,0
9606.ENSP00000455716,9606.ENSP00000377508,0
9606.ENSP00000455716,9606.ENSP00000418221,0
9606.ENSP00000455716,9606.ENSP00000382805,0
9606.ENSP00000455716,9606.ENSP00000339795,0
9606.ENSP00000455716,9606.ENSP00000483408,0
9606.ENSP00000455716,9606.ENSP00000230050,0
9606.ENSP00000455716,9606.ENSP00000370125,0
9606.ENSP00000455716,9606.ENSP00000300151,0
9606.ENSP00000455716,9606.ENSP00000399457,1
9606.ENSP00000455716,9606.ENSP00000456218,0
9606.ENSP00000455716,9606.ENSP00000426167,1
9606.ENSP00000455716,9606.ENSP00000377640,0
9606.ENSP00000455716,9606.ENSP00000345575,0
9606.ENSP00000455716,9606.ENSP00000295770,1
9606.ENSP00000455716,9606.ENSP00000254442,0
9606.ENSP00000455716,9606.ENSP00000346088,0
9606.ENSP00000455716,9606.ENSP00000295682,1
9606.ENSP00000455716,9606.ENSP00000225430,0
9606.ENSP00000455716,9606.ENSP00000215071,0
9606.ENSP00000455716,9606.ENSP00000223641,1
9606.ENSP00000455716,9606.ENSP00000307235,0
9606.ENSP00000455716,9606.ENSP00000308897,0
9606.ENSP00000455716,9606.ENSP00000375730,0
9606.ENSP00000455716,9606.ENSP00000310182,0
9606.ENSP00000455716,9606.ENSP00000415682,0
9606.ENSP00000455716,9606.ENSP00000481697,0
9606.ENSP00000455716,9606.ENSP00000386239,0
9606.ENSP00000455716,9606.ENSP00000300651,0
9606.ENSP00000455716,9606.ENSP00000463842,0
9606.ENSP00000455716,9606.ENSP00000296255,1
9606.ENSP00000455716,9606.ENSP00000261590,0
9606.ENSP00000455716,9606.ENSP00000268661,0
9606.ENSP00000455716,9606.ENSP00000354739,0
9606.ENSP00000455716,9606.ENSP00000222256,0
9606.ENSP00000455716,9606.ENSP00000494697,0
9606.ENSP00000455716,9606.ENSP00000298283,0
9606.ENSP00000455716,9606.ENSP00000387170,0
9606.ENSP00000455716,9606.ENSP00000319104,0
9606.ENSP00000455716,9606.ENSP00000351416,0
9606.ENSP00000455716,9606.ENSP00000420311,0
9606.ENSP00000455716,9606.ENSP00000428085,0
9606.ENSP00000455716,9606.ENSP00000358857,0
9606.ENSP00000455716,9606.ENSP00000417175,0
9606.ENSP00000455716,9606.ENSP00000389356,0
9606.ENSP00000455716,9606.ENSP00000329419,0
9606.ENSP00000455716,9606.ENSP00000363944,0
9606.ENSP00000455716,9606.ENSP00000463784,0
9606.ENSP00000455716,9606.ENSP00000359225,0
9606.ENSP00000455716,9606.ENSP00000259021,0
9606.ENSP00000455716,9606.ENSP00000490263,0
9606.ENSP00000455716,9606.ENSP00000243253,1
9606.ENSP00000455716,9606.ENSP00000302530,0
9606.ENSP00000455716,9606.ENSP00000361076,0
9606.ENSP00000455716,9606.ENSP00000383949,0
9606.ENSP00000455716,9606.ENSP00000346001,0
9606.ENSP00000455716,9606.ENSP00000471700,0
9606.ENSP00000455716,9606.ENSP00000355228,0
9606.ENSP00000455716,9606.ENSP00000428223,0
9606.ENSP00000455716,9606.ENSP00000311430,0
9606.ENSP00000455716,9606.ENSP00000301159,0
9606.ENSP00000455716,9606.ENSP00000359018,0
9606.ENSP00000455716,9606.ENSP00000388107,0
9606.ENSP00000455716,9606.ENSP00000341947,0
9606.ENSP00000455716,9606.ENSP00000376472,1
9606.ENSP00000455716,9606.ENSP00000404375,0
9606.ENSP00000455716,9606.ENSP00000262646,0
9606.ENSP00000455716,9606.ENSP00000376258,0
9606.ENSP00000455716,9606.ENSP00000264710,0
9606.ENSP00000455716,9606.ENSP00000438788,0
9606.ENSP00000455716,9606.ENSP00000260947,0
9606.ENSP00000455716,9606.ENSP00000354085,0
9606.ENSP00000455716,9606.ENSP00000354525,0
9606.ENSP00000455716,9606.ENSP00000425133,0
9606.ENSP00000455716,9606.ENSP00000346027,0
9606.ENSP00000455716,9606.ENSP00000451812,0
9606.ENSP00000455716,9606.ENSP00000274606,0
9606.ENSP00000455716,9606.ENSP00000336783,0
9606.ENSP00000455716,9606.ENSP00000438574,0
9606.ENSP00000455716,9606.ENSP00000303992,0
9606.ENSP00000455716,9606.ENSP00000486676,0
9606.ENSP00000455716,9606.ENSP00000478490,0
9606.ENSP00000455716,9606.ENSP00000295702,1
9606.ENSP00000455716,9606.ENSP00000304854,0
9606.ENSP00000455716,9606.ENSP00000367806,0
9606.ENSP00000455716,9606.ENSP00000346080,0
9606.ENSP00000455716,9606.ENSP00000386717,0
9606.ENSP00000455716,9606.ENSP00000496250,0
9606.ENSP00000455716,9606.ENSP00000265195,0
9606.ENSP00000455716,9606.ENSP00000452763,0
9606.ENSP00000455716,9606.ENSP00000366798,0
9606.ENSP00000455716,9606.ENSP00000265062,0
9606.ENSP00000455716,9606.ENSP00000281047,0
9606.ENSP00000455716,9606.ENSP00000346015,0
9606.ENSP00000455716,9606.ENSP00000408002,0
9606.ENSP00000455716,9606.ENSP00000431040,0
9606.ENSP00000455716,9606.ENSP00000435365,0
9606.ENSP00000455716,9606.ENSP00000217026,0
9606.ENSP00000455716,9606.ENSP00000222247,0
9606.ENSP00000455716,9606.ENSP00000237530,1
9606.ENSP00000455716,9606.ENSP00000419970,0
9606.ENSP00000455716,9606.ENSP00000416429,0
9606.ENSP00000455716,9606.ENSP00000432472,0
9606.ENSP00000455716,9606.ENSP00000317331,1
9606.ENSP00000455716,9606.ENSP00000341625,0
9606.ENSP00000455716,9606.ENSP00000362361,0
9606.ENSP00000455716,9606.ENSP00000359345,0
9606.ENSP00000455716,9606.ENSP00000242351,0
9606.ENSP00000455716,9606.ENSP00000355315,0
9606.ENSP00000455716,9606.ENSP00000477213,0
9606.ENSP00000455716,9606.ENSP00000368767,0
9606.ENSP00000455716,9606.ENSP00000424544,1
9606.ENSP00000455716,9606.ENSP00000345656,0
9606.ENSP00000455716,9606.ENSP00000373404,0
9606.ENSP00000455716,9606.ENSP00000247461,0
9606.ENSP00000455716,9606.ENSP00000377015,0
9606.ENSP00000455716,9606.ENSP00000217971,0
9606.ENSP00000455716,9606.ENSP00000395590,0
9606.ENSP00000455716,9606.ENSP00000410746,0
9606.ENSP00000455716,9606.ENSP00000307889,0
9606.ENSP00000455716,9606.ENSP00000294189,0
9606.ENSP00000455716,9606.ENSP00000259469,0
9606.ENSP00000455716,9606.ENSP00000379506,0
9606.ENSP00000455716,9606.ENSP00000447001,0
9606.ENSP00000455716,9606.ENSP00000295025,0
9606.ENSP00000455716,9606.ENSP00000386655,0
9606.ENSP00000455716,9606.ENSP00000403172,0
9606.ENSP00000455716,9606.ENSP00000433071,0
9606.ENSP00000455716,9606.ENSP00000306548,0
9606.ENSP00000455716,9606.ENSP00000401371,0
9606.ENSP00000455716,9606.ENSP00000362353,0
9606.ENSP00000455716,9606.ENSP00000253457,0
9606.ENSP00000455716,9606.ENSP00000464813,0
9606.ENSP00000455716,9606.ENSP00000447053,0
9606.ENSP00000455716,9606.ENSP00000261900,0
9606.ENSP00000455716,9606.ENSP00000367276,0
9606.ENSP00000455771,9606.ENSP00000242776,0
9606.ENSP00000455771,9606.ENSP00000281031,0
9606.ENSP00000457111,9606.ENSP00000347602,0
9606.ENSP00000457111,9606.ENSP00000298552,0
9606.ENSP00000457111,9606.ENSP00000499750,1
9606.ENSP00000457111,9606.ENSP00000497069,0
9606.ENSP00000457111,9606.ENSP00000293879,0
9606.ENSP00000457111,9606.ENSP00000365016,1
9606.ENSP00000457111,9606.ENSP00000304895,1
9606.ENSP00000457111,9606.ENSP00000300574,1
9606.ENSP00000457111,9606.ENSP00000376345,1
